Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_0003DSW.3	PP_0003DSW	3	OL840879.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222082	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Aristotle University of Thessaloniki, A' Dept. of Microbiology	Papa, A.								0.99347174											Greece/PP_0003DSW.3/2019-08-01													Greece											Homo sapiens			9606		OL840879	OL840879.1	1		10978	2	2022-11-15	GenBank		2022-11-15	West Nile virus	11082															2019-08-01											GR-Rodopi/621h/2019					0	18	0	39	2220	0	0	
PP_0003DYJ.3	PP_0003DYJ	3	OL840885.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222082	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Aristotle University of Thessaloniki, A' Dept. of Microbiology	Papa, A.								0.9951945											Greece/PP_0003DYJ.3/2019-08-01									NS4B:31-33(nt:7006-7014)				Greece											Culex pipiens			7175		OL840885	OL840885.1	1		10997	2	2022-11-15	GenBank		2022-11-15	West Nile virus	11082															2019-08-01											GR-Thessaloniki/C222m/2019					0	18	1	39	2220	0	0	
PP_000271M.2	PP_000271M	2	LR743424.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359435						1.0											Germany/PP_000271M.2/2019-08-04													Germany											Bubo scandiacus			371907		LR743424	LR743424.1	1		11079	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-04											ED-I-85_19					0	15	0	65	2230	0	0	
PP_00027HN.2	PP_00027HN	2	LR743444.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359434						0.99972796											Germany/PP_00027HN.2/2019-08-06									NS4B:31-33(nt:7006-7014)				Germany											Strix nebulosa			126836		LR743444	LR743444.1	1		11076	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-06											ED-I-83_19					0	18	1	68	2231	0	0	
PP_0002779.2	PP_0002779	2	LR743430.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359444						0.99773324											Germany/PP_0002779.2/2019-08-08													Germany											Cyanistes caeruleus			156563		LR743430	LR743430.1	1		11025	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-08											ED-I-89_19					0	14	0	35	2223	0	0	
PP_00027FT.2	PP_00027FT	2	LR743442.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359436						0.99972796											Germany/PP_00027FT.2/2019-08-08													Germany											Cyanistes caeruleus			156563		LR743442	LR743442.1	1		11073	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-08											ED-I-87_19					0	16	0	63	2233	0	0	
PP_00027S4.2	PP_00027S4	2	LR743453.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359458						0.9971892											Germany/PP_00027S4.2/2019-08-14													Germany											Equus ferus			1114792		LR743453	LR743453.1	1		11019	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-14											ED-I-94_19					0	14	0	35	2225	0	0	
PP_000275D.2	PP_000275D	2	LR743428.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359437						0.99918395											Germany/PP_000275D.2/2019-08-18													Germany											Bubo scandiacus			371907		LR743428	LR743428.1	1		11067	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-18											ED-I-118_19					0	20	0	67	2225	0	0	
PP_00027KJ.2	PP_00027KJ	2	LR743446.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359450						0.9971892											Germany/PP_00027KJ.2/2019-08-19													Germany											Trichoglossus haematodus			176049		LR743446	LR743446.1	1		11018	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-19											ED-I-109_19					0	15	0	35	2227	0	0	
PP_00027CZ.2	PP_00027CZ	2	LR743435.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359442						0.9971892											Germany/PP_00027CZ.2/2019-08-20													Germany											Accipiter gentilis			8957		LR743435	LR743435.1	1		11019	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-20											ED-I-153_19					0	14	0	35	2219	0	0	
PP_00026ZR.2	PP_00026ZR	2	LR743422.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359443						0.99655455											Germany/PP_00026ZR.2/2019-08-26									NS4B:31-33(nt:7006-7014)				Germany											Accipiter gentilis			8957		LR743422	LR743422.1	1		11010	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-26											ED-I-155_19					0	18	1	37	2218	0	0	
PP_00027VY.2	PP_00027VY	2	LR743456.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359451						0.9971892											Germany/PP_00027VY.2/2019-08-26													Germany											Passer domesticus			48849		LR743456	LR743456.1	1		11019	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-26											ED-I-134_19					0	13	0	34	2230	0	0	
PP_00026YT.2	PP_00026YT	2	LR743421.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359445						0.9980053											Germany/PP_00026YT.2/2019-08-30													Germany											Parus major			9157		LR743421	LR743421.1	1		11029	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-30											ED-I-139_19					0	14	0	36	2228	0	0	
PP_0002795.2	PP_0002795	2	LR743432.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359439						0.99746126											Germany/PP_0002795.2/2019-08-30													Germany											Phoenicoparrus andinus			704177		LR743432	LR743432.1	1		11022	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-30											ED-I-158_19					0	14	0	35	2219	0	0	
PP_000270P.2	PP_000270P	2	LR743423.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359441						0.9979146											Germany/PP_000270P.2/2019-08-31													Germany											Accipiter gentilis			8957		LR743423	LR743423.1	1		11027	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-31											ED-I-156_19					0	14	0	35	2218	0	0	
PP_000273H.2	PP_000273H	2	LR743426.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359438						0.99746126											Germany/PP_000273H.2/2019-08-31													Germany											Bubo scandiacus			371907		LR743426	LR743426.1	1		11022	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-08-31											ED-I-157_19					0	14	0	35	2219	0	0	
PP_00027JL.2	PP_00027JL	2	LR743445.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359452						0.9980053											Germany/PP_00027JL.2/2019-09-03													Germany											Strix nebulosa			126836		LR743445	LR743445.1	1		11029	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-03											ED-I-172_19					0	14	0	36	2231	0	0	
PP_00027XU.2	PP_00027XU	2	LR743458.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359448						0.99746126											Germany/PP_00027XU.2/2019-09-03													Germany											Bubo scandiacus			371907		LR743458	LR743458.1	1		11022	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-03											ED-I-164_19					0	18	0	39	2220	0	0	
PP_0002787.2	PP_0002787	2	LR743431.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359446						0.9971892											Germany/PP_0002787.2/2019-09-04									NS4B:20-33(nt:6973-7014)				Germany											Pluvialis apricaria			670352		LR743431	LR743431.1	1		11019	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-04											ED-I-177_19					0	18	1	39	2224	0	0	
PP_00027NC.2	PP_00027NC	2	LR743449.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359447						0.99709857											Germany/PP_00027NC.2/2019-09-04													Germany											Accipiter gentilis			8957		LR743449	LR743449.1	1		11018	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-04											ED-I-163_19					0	14	0	35	2225	0	0	
PP_00027Q8.2	PP_00027Q8	2	LR743451.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359449						0.9976426											Germany/PP_00027Q8.2/2019-09-04													Germany											Bubo scandiacus			371907		LR743451	LR743451.1	1		11024	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-04											ED-I-165_19					0	14	0	35	2224	0	0	
PP_00027R6.2	PP_00027R6	2	LR743452.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359453						0.9978239											Germany/PP_00027R6.2/2019-09-04													Germany											Strix nebulosa			126836		LR743452	LR743452.1	1		11026	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-04											ED-I-173_19					0	14	0	35	2230	0	0	
PP_00027WW.2	PP_00027WW	2	LR743457.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359457						0.99746126											Germany/PP_00027WW.2/2019-09-05													Germany											Accipiter gentilis			8957		LR743457	LR743457.1	1		11022	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-05											ED-I-208_19					0	14	0	35	2228	0	0	
PP_00027ME.2	PP_00027ME	2	LR743448.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359456						0.99746126											Germany/PP_00027ME.2/2019-09-09									NS4B:20-33(nt:6973-7014)				Germany											Spheniscus humboldti			9240		LR743448	LR743448.1	1		11022	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-09											ED-I-201_19					0	17	1	38	2229	0	0	
PP_00027PA.2	PP_00027PA	2	LR743450.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359454						0.9971892											Germany/PP_00027PA.2/2019-09-09													Germany											Phoenicopterus chilensis			117000		LR743450	LR743450.1	1		11019	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-09											ED-I-202_19					0	14	0	35	2227	0	0	
PP_00027T2.2	PP_00027T2	2	LR743454.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359455						0.9975519											Germany/PP_00027T2.2/2019-09-09									NS4B:31-33(nt:7006-7014)				Germany											Parus major			9157		LR743454	LR743454.1	1		11023	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-09											ED-I-205_19					0	18	1	39	2225	0	0	
PP_00027U0.2	PP_00027U0	2	LR743455.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359459						0.9950131											Germany/PP_00027U0.2/2019-09-17													Germany											Culex pipiens			7175		LR743455	LR743455.1	1		10995	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-17											CCT1C7-20					0	14	0	35	2222	0	0	
PP_00027LG.2	PP_00027LG	2	LR743447.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1727362882	2024-09-26	1727363540	2024-09-26	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493		PRJEB35552	SAMEA6359460						0.9950131											Germany/PP_00027LG.2/2019-09-24													Germany											Culex pipiens			7175		LR743447	LR743447.1	1		10995	2	2020-06-10	GenBank		2020-06-10	West Nile virus	11082															2019-09-24											CCT1C7-20					0	14	0	35	2220	0	0	
PP_000370M.3	PP_000370M	3	MW383507.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institute of Virology, Charite - Universitaetsmedizin Berlin	Guggemos, H. D.; Fendt, M.; Hieke, C.; Heyde, V.; Mfune, J. K. E.; Borgemeister, C.; Junglen, S.								0.96572673											Namibia/PP_000370M.3/2020-01-01									NS4B:25-33(nt:6988-7014)				Namibia											Culex univittatus			420550		MW383507	MW383507.1	1		10671	2	2021-03-30	GenBank		2021-03-30	West Nile virus	11082															2020-01-01																0	19	1	39	2204	0	0	
PP_000371K.3	PP_000371K	3	MW383508.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Institute of Virology, Charite - Universitaetsmedizin Berlin	Guggemos, H. D.; Fendt, M.; Hieke, C.; Heyde, V.; Mfune, J. K. E.; Borgemeister, C.; Junglen, S.								0.9848581											Namibia/PP_000371K.3/2020-01-01									NS4B:31-37(nt:7006-7024)				Namibia											Culex univittatus			420550		MW383508	MW383508.1	1		10886	2	2021-03-30	GenBank		2021-03-30	West Nile virus	11082															2020-01-01																0	20	1	44	2206	0	0	
PP_00039P6.3	PP_00039P6	3	MW862108.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222051	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases	Zaccaria, G.; Malatesta, D.; Jurisic, L.; Marcacci, M.; Di Teodoro, G.; Conte, A.; Teodori, L.; Monaco, F.; Marini, V.; Casaccia, C.; Savini, G.; Di Gennaro, A.; Rossi, E.; D'Innocenzo, V.; D'Alterio, N.; Lorusso, A.; Polci, A.; Ancora, M.; Di Domenico, M.; Mencattelli, G.								0.93571496											Italy/PP_00039P6.3/2020-01-01									NS4B:31-33(nt:7006-7014)				Italy											Corvus cornix			181096		MW862108	MW862108.1	1		10305	2	2022-08-09	GenBank		2022-08-09	West Nile virus	11082															2020-01-01											2020.TE.125531					0	21	1	6	2152	0	0	
PP_0003HK6.3	PP_0003HK6	3	OP345102.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Volgograd Plague Control Research Institute, Laboratory of bioinformatics	Antonov, A. S.; Avdiusheva, E. F.; Ustinov, D. V.; Izhberdeeva, M. P.; Boroday, N. V.; Luchinin, D. N.; Machneva, A. Y.; Gusev, E. A.; Molchanova, E. V.; Spak, I. M.								0.999456											Russia/PP_0003HK6.3/2020-01-01									NS4B:31-33(nt:7006-7014)	Volgograd			Russia											Coloeus monedula			30423		OP345102	OP345102.1	1		11044	2	2023-04-10	GenBank		2023-04-10	West Nile virus	11082															2020-01-01											Volgograd 312/20					0	13	1	34	2232	0	0	
PP_0003HL4.3	PP_0003HL4	3	OP345103.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Volgograd Plague Control Research Institute, Laboratory of bioinformatics	Antonov, A. S.; Avdiusheva, E. F.; Ustinov, D. V.; Izhberdeeva, M. P.; Boroday, N. V.; Luchinin, D. N.; Machneva, A. Y.; Gusev, E. A.; Molchanova, E. V.; Spak, I. M.								0.999456											Russia/PP_0003HL4.3/2020-01-01									NS4B:31-33(nt:7006-7014)	Volgograd			Russia											Podiceps cristatus			345573		OP345103	OP345103.1	1		11044	2	2023-04-10	GenBank		2023-04-10	West Nile virus	11082															2020-01-01											Volgograd 305/20					0	13	1	34	2234	0	0	
PP_0003HM2.3	PP_0003HM2	3	OP345104.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Volgograd Plague Control Research Institute, Laboratory of bioinformatics	Antonov, A. S.; Avdiusheva, E. F.; Ustinov, D. V.; Izhberdeeva, M. P.; Boroday, N. V.; Luchinin, D. N.; Machneva, A. Y.; Gusev, E. A.; Molchanova, E. V.; Spak, I. M.								0.999456											Russia/PP_0003HM2.3/2020-01-01									NS4B:31-33(nt:7006-7014)	Rostov			Russia											Corvus frugilegus			75140		OP345104	OP345104.1	1		11044	2	2023-04-10	GenBank		2023-04-10	West Nile virus	11082															2020-01-01											Rostov 297/20					0	13	1	34	2232	0	0	
PP_0003HN0.3	PP_0003HN0	3	OP345105.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730222112	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Volgograd Plague Control Research Institute, Laboratory of bioinformatics	Antonov, A. S.; Avdiusheva, E. F.; Ustinov, D. V.; Izhberdeeva, M. P.; Boroday, N. V.; Luchinin, D. N.; Machneva, A. Y.; Gusev, E. A.; Molchanova, E. V.; Spak, I. M.								0.9993653											Russia/PP_0003HN0.3/2020-01-01									NS4B:31-33(nt:7006-7014)	Volgograd			Russia											Culex pipiens			7175		OP345105	OP345105.1	1		11043	2	2023-04-10	GenBank		2023-04-10	West Nile virus	11082															2020-01-01											Volgograd 120/20					0	13	1	34	2231	0	0	
