Accession	accession	version	submissionId	isRevocation	submitter	groupName	groupId	submittedAtTimestamp	submittedDate	releasedAtTimestamp	releasedDate	dataUseTerms	dataUseTermsRestrictedUntil	dataUseTermsUrl	versionStatus	versionComment	ampliconPcrPrimerScheme	ampliconSize	anatomicalMaterial	anatomicalPart	authorAffiliations	authors	bioprojectAccession	biosampleAccession	bodyProduct	breadthOfCoverage	cellLine	collectionDevice	collectionMethod	completeness	consensusSequenceSoftwareName	consensusSequenceSoftwareVersion	cultureId	dehostingMethod	depthOfCoverage	diagnosticMeasurementMethod	diagnosticMeasurementUnit	diagnosticMeasurementValue	diagnosticTargetGeneName	diagnosticTargetPresence	displayName	environmentalMaterial	environmentalSite	experimentalSpecimenRoleType	exposureDetails	exposureEvent	exposureSetting	foodProduct	foodProductProperties	frameShifts	geoLocAdmin1	geoLocAdmin2	geoLocCity	Country	geoLocLatitude	geoLocLongitude	geoLocSite	hostAge	hostAgeBin	hostDisease	hostGender	hostHealthOutcome	hostHealthState	Host	hostNameScientific	hostOriginCountry	hostRole	hostTaxonId	hostVaccinationStatus	insdcAccessionBase	insdcAccessionFull	insdcVersion	isLabHost	length	lineage	ncbiReleaseDate	ncbiSourceDb	ncbiSubmitterCountry	date	ncbiVirusName	ncbiVirusTaxId	passageMethod	passageNumber	presamplingActivity	previousInfectionDisease	previousInfectionOrganism	purposeOfSampling	purposeOfSequencing	qualityControlDetails	qualityControlDetermination	qualityControlIssues	qualityControlMethodName	qualityControlMethodVersion	rawSequenceDataProcessingMethod	referenceGenomeAccession	sampleCollectionDate	sampleReceivedDate	sampleType	sequencedByContactEmail	sequencedByContactName	sequencedByOrganization	sequencingAssayType	sequencingDate	sequencingInstrument	sequencingProtocol	signsAndSymptoms	specimenCollectorSampleId	specimenProcessing	specimenProcessingDetails	sraRunAccession	stopCodons	totalAmbiguousNucs	totalDeletedNucs	totalFrameShifts	totalInsertedNucs	totalSnps	totalStopCodons	totalUnknownNucs	travelHistory
PP_0000A1N.3	PP_0000A1N	3	JF899534.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9460513											PP_0000A1N.3																								Mus musculus			10090		JF899534	JF899534.1	1	True	10434	1A	2011-05-17	GenBank		2011-05-17	West Nile virus	11082																										WNV-1/Mus/BID-V5002/brain					0	0	0	0	25	0	0	
PP_0000A2L.3	PP_0000A2L	3	JF899535.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.95928913											PP_0000A2L.3																								Mus musculus			10090		JF899535	JF899535.1	1	True	10580	1A	2011-05-17	GenBank		2011-05-17	West Nile virus	11082																										WNV-1/Mus/BID-V5142/brain					0	0	0	0	22	0	0	
PP_0000A3J.3	PP_0000A3J	3	JF899536.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9611932											PP_0000A3J.3																								Mus musculus			10090		JF899536	JF899536.1	1	True	10601	1A	2011-05-17	GenBank		2011-05-17	West Nile virus	11082																										WNV-1/Mus/BID-V5145/brain					0	0	0	0	23	0	0	
PP_0000A4G.3	PP_0000A4G	3	JF899537.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9630973											PP_0000A4G.3																								Mus musculus			10090		JF899537	JF899537.1	1	True	10622	1A	2011-05-17	GenBank		2011-05-17	West Nile virus	11082																										WNV-1/Mus/BID-V5146/brain					0	0	0	0	23	0	0	
PP_0000CB0.3	PP_0000CB0	3	JN183893.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221798	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Young, D.; Ciota, A.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Nusbaum, C.; Kramer, L.; Birren, B.	PRJNA31237							0.96200925											PP_0000CB0.3																								Gallus gallus			9031		JN183893	JN183893.1	1		10610	1A	2011-10-11	GenBank		2011-10-11	West Nile virus	11082																										WNV-1/Gallus/BID-V4954/kidney					0	0	0	0	23	0	0	
PP_0000CCY.3	PP_0000CCY	3	JN183894.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221798	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Young, D.; Ciota, A.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Nusbaum, C.; Kramer, L.; Birren, B.	PRJNA31237							0.9622813											PP_0000CCY.3																								Gallus gallus			9031		JN183894	JN183894.1	1		10613	1A	2011-10-11	GenBank		2011-10-11	West Nile virus	11082																										WNV-1/Gallus/BID-V4955/kidney					0	0	0	0	22	0	0	
PP_0000CDW.3	PP_0000CDW	3	JN183895.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221798	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Deardorff, E. R.; Ebel, G. D.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.973887											PP_0000CDW.3																								Culex			7174		JN183895	JN183895.1	1		10634	1A	2011-10-11	GenBank		2011-10-11	West Nile virus	11082																										WNV-1/Culex/BID-V5768/midgut					0	107	0	0	24	0	0	
PP_0000CFS.3	PP_0000CFS	3	JN183896.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221798	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Deardorff, E. R.; Ebel, G. D.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630973											PP_0000CFS.3																								Culex			7174		JN183896	JN183896.1	1		10622	1A	2011-10-11	GenBank		2011-10-11	West Nile virus	11082																										WNV-1/Culex/BID-V5776/midgut					0	0	0	0	22	0	0	
PP_0000CGQ.3	PP_0000CGQ	3	JN183897.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221798	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Deardorff, E. R.; Ebel, G. D.; Nusbaum, C.; Ebel, G.; Birren, B.	PRJNA31237							0.9630973											PP_0000CGQ.3																								Culex			7174		JN183897	JN183897.1	1		10622	1A	2011-10-11	GenBank		2011-10-11	West Nile virus	11082																										WNV-1/Culex/BID-V5808/midgut					0	0	0	0	23	0	0	
PP_0000E0L.3	PP_0000E0L	3	JN817352.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221798	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Brien, J.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Brien, J. D.; Diamond, M. S.; Nusbaum, C.; Birren, B.	PRJNA31237							0.91322875											PP_0000E0L.3																								Mus musculus			10090		JN817352	JN817352.1	1	True	10072	1A	2011-12-21	GenBank		2016-07-25	West Nile virus	11082																										WNV-1/Mus/BID-V5005/brain					0	0	0	0	22	0	0	
PP_0000E1J.3	PP_0000E1J	3	JN819305.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9626439											PP_0000E1J.3																													JN819305	JN819305.1	1		10692	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5030					0	0	0	75	40	0	0	
PP_0000E2G.3	PP_0000E2G	3	JN819306.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9681748											PP_0000E2G.3																													JN819306	JN819306.1	1		10592	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5031					0	86	0	0	32	0	0	
PP_0000E3E.3	PP_0000E3E	3	JN819307.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9596518											PP_0000E3E.3																													JN819307	JN819307.1	1		10584	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5032					0	0	0	0	26	0	0	
PP_0000E4C.3	PP_0000E4C	3	JN819308.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9505848											PP_0000E4C.3																													JN819308	JN819308.1	1		10484	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5033					0	0	0	0	29	0	0	
PP_0000E5A.3	PP_0000E5A	3	JN819309.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9488621											PP_0000E5A.3																													JN819309	JN819309.1	1		10464	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5036					0	1	0	0	29	0	0	
PP_0000E68.3	PP_0000E68	3	JN819310.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9594705											PP_0000E68.3																													JN819310	JN819310.1	1		10581	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5037					0	1	0	0	27	0	0	
PP_0000E76.3	PP_0000E76	3	JN819311.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.94759274											PP_0000E76.3																								Culicidae			7157		JN819311	JN819311.1	1		10451	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5038					0	0	0	0	33	0	0	
PP_0000E84.3	PP_0000E84	3	JN819312.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9596518											PP_0000E84.3																								Culicidae			7157		JN819312	JN819312.1	1		10584	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5039					0	0	0	0	24	0	0	
PP_0000E92.3	PP_0000E92	3	JN819313.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9462327											PP_0000E92.3																								Culicidae			7157		JN819313	JN819313.1	1		10436	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5040					0	0	0	0	26	0	0	
PP_0000EA0.3	PP_0000EA0	3	JN819314.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.9441472											PP_0000EA0.3																													JN819314	JN819314.1	1		10413	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5041					0	0	0	0	34	0	0	
PP_0000EBY.3	PP_0000EBY	3	JN819315.1	false	insdc_ingest_user	Automated Ingest from INSDC/NCBI Virus by Loculus	1	1730221763	2024-10-29	1730221832	2024-10-29	OPEN		https://pathoplexus.org/about/terms-of-use/open-data	LATEST_VERSION						Broad Institute of MIT and Harvard	Henn, M. R.; Newman, R. M.; Levin, J.; Malboeuf, C.; Casali, M.; Russ, C.; Lennon, N.; Erlich, R.; Anderson, S.; Rizzolo, K.; Green, L.; Ryan, E.; Yu, Q.; Young, S.; Berlin, A.; Heiman, D.; Sykes, S.; Koehrsen, M.; Borenstein, D.; Engels, R.; Freedman, E.; Gellesch, M.; Heilman, E.; Howarth, C.; Jen, D.; Larson, L.; Neiman, D.; Park, D.; Pearson, M.; Roberts, A.; Sisk, P.; Stolte, C.; White, J.; Alvarado, L.; Godfrey, P.; Shenoy, N.; Yandava, C.; Zeng, Q.; Ebel, G.; Nusbaum, C.; Birren, B.	PRJNA31237							0.95956117											PP_0000EBY.3																								Aves			8782		JN819315	JN819315.1	1		10583	1A	2012-02-08	GenBank		2012-02-08	West Nile virus	11082																										WNV-1/BID-V5042					0	0	0	0	28	0	0	
